dt,beta,g,tau,trial,theta,initMacro,initCoral,lgMacro,lgCoral
1e-05,0.25,0.15,0.5,6,0.822798,0.0408104,0.0439831,0.635996,0.0990306
1e-05,0.25,0.15,0.5,7,0.822798,0.0408104,0.0439831,0.603469,0.0776581
1e-05,0.25,0.15,0.5,8,0.822798,0.0408104,0.0439831,0.777918,0.0336208
1e-05,0.25,0.15,0.5,9,0.822798,0.0408104,0.0439831,0.598631,0.119173
1e-05,0.25,0.15,0.5,10,0.822798,0.0408104,0.0439831,0.75563,0.0467105
1e-05,0.25,0.15,0.5,11,0.822798,0.0408104,0.0439831,0.646823,0.0633738
1e-05,0.25,0.15,0.5,12,0.822798,0.0408104,0.0439831,0.772239,0.0324935
1e-05,0.25,0.15,0.5,13,0.822798,0.0408104,0.0439831,0.692623,0.0519344
1e-05,0.25,0.15,0.5,14,0.822798,0.0408104,0.0439831,0.763347,0.0322197
1e-05,0.25,0.15,0.5,15,0.822798,0.0408104,0.0439831,0.647582,0.107673
1e-05,0.25,0.15,0.5,16,0.822798,0.0408104,0.0439831,0.533092,0.0571484
1e-05,0.25,0.15,0.5,17,0.822798,0.0408104,0.0439831,0.161542,0.370423
1e-05,0.25,0.15,0.5,18,0.822798,0.0408104,0.0439831,0.59249,0.145571
1e-05,0.25,0.15,0.5,19,0.822798,0.0408104,0.0439831,0.779067,0.0154983
1e-05,0.25,0.15,0.5,20,0.822798,0.0408104,0.0439831,0.684787,0.0657405
1e-05,0.25,0.15,0.5,21,0.822798,0.0408104,0.0439831,0.587043,0.0858301
1e-05,0.25,0.15,0.5,22,0.822798,0.0408104,0.0439831,0.809579,0.0263614
1e-05,0.25,0.15,0.5,23,0.822798,0.0408104,0.0439831,0.621271,0.0782542
1e-05,0.25,0.15,0.5,24,0.822798,0.0408104,0.0439831,0.578844,0.143389
1e-05,0.25,0.15,0.5,25,0.822798,0.0408104,0.0439831,0.582788,0.120574
1e-05,0.25,0.15,0.5,26,0.822798,0.0408104,0.0439831,0.668045,0.103313
1e-05,0.25,0.15,0.5,27,0.822798,0.0408104,0.0439831,0.621746,0.0767773
1e-05,0.25,0.15,0.5,28,0.822798,0.0408104,0.0439831,0.68481,0.0982815
1e-05,0.25,0.15,0.5,29,0.822798,0.0408104,0.0439831,0.677511,0.0566742
1e-05,0.25,0.15,0.5,30,0.822798,0.0408104,0.0439831,0.678086,0.0440035
1e-05,0.25,0.15,0.5,31,0.822798,0.0408104,0.0439831,0.680162,0.0427039
1e-05,0.25,0.15,0.5,32,0.822798,0.0408104,0.0439831,0.742428,0.0218956
1e-05,0.25,0.15,0.5,33,0.822798,0.0408104,0.0439831,0.753214,0.0380838
1e-05,0.25,0.15,0.5,34,0.822798,0.0408104,0.0439831,0.422332,0.130136
1e-05,0.25,0.15,0.5,35,0.822798,0.0408104,0.0439831,0.851042,0.0248636
1e-05,0.25,0.15,0.5,36,0.822798,0.0408104,0.0439831,0.695913,0.0495692
1e-05,0.25,0.15,0.5,37,0.822798,0.0408104,0.0439831,0.695821,0.046189
1e-05,0.25,0.15,0.5,38,0.822798,0.0408104,0.0439831,0.688455,0.0635084
1e-05,0.25,0.15,0.5,39,0.822798,0.0408104,0.0439831,0.689966,0.115558
1e-05,0.25,0.15,0.5,40,0.822798,0.0408104,0.0439831,0.651203,0.0919657
1e-05,0.25,0.15,0.5,41,0.822798,0.0408104,0.0439831,0.52526,0.175756
1e-05,0.25,0.15,0.5,42,0.822798,0.0408104,0.0439831,0.536366,0.125412
1e-05,0.25,0.15,0.5,43,0.822798,0.0408104,0.0439831,0.671163,0.036758
1e-05,0.25,0.15,0.5,44,0.822798,0.0408104,0.0439831,0.701085,0.0380336
1e-05,0.25,0.15,0.5,45,0.822798,0.0408104,0.0439831,0.785456,0.0255264
1e-05,0.25,0.15,0.5,46,0.822798,0.0408104,0.0439831,0.769868,0.0454804
1e-05,0.25,0.15,0.5,47,0.822798,0.0408104,0.0439831,0.598885,0.0730254
1e-05,0.25,0.15,0.5,48,0.822798,0.0408104,0.0439831,0.701983,0.0704662
1e-05,0.25,0.15,0.5,49,0.822798,0.0408104,0.0439831,0.406295,0.171743
1e-05,0.25,0.15,0.5,50,0.822798,0.0408104,0.0439831,0.671312,0.0588831
1e-05,0.25,0.15,0.5,51,0.822798,0.0408104,0.0439831,0.766229,0.0419134
1e-05,0.25,0.15,0.5,52,0.822798,0.0408104,0.0439831,0.52788,0.149218
1e-05,0.25,0.15,0.5,53,0.822798,0.0408104,0.0439831,0.153458,0.329777
1e-05,0.25,0.15,0.5,54,0.822798,0.0408104,0.0439831,0.726483,0.0456685
1e-05,0.25,0.15,0.5,55,0.822798,0.0408104,0.0439831,0.772989,0.0558596
1e-05,0.25,0.15,0.5,56,0.822798,0.0408104,0.0439831,0.759715,0.0213142
1e-05,0.25,0.15,0.5,57,0.822798,0.0408104,0.0439831,0.758318,0.0393165
1e-05,0.25,0.15,0.5,58,0.822798,0.0408104,0.0439831,0.526853,0.117091
1e-05,0.25,0.15,0.5,59,0.822798,0.0408104,0.0439831,0.70224,0.0642565
1e-05,0.25,0.15,0.5,60,0.822798,0.0408104,0.0439831,0.721629,0.0368794
1e-05,0.25,0.15,0.5,61,0.822798,0.0408104,0.0439831,0.748275,0.0584634
1e-05,0.25,0.15,0.5,62,0.822798,0.0408104,0.0439831,0.508067,0.160889
1e-05,0.25,0.15,0.5,63,0.822798,0.0408104,0.0439831,0.54462,0.185803
1e-05,0.25,0.15,0.5,64,0.822798,0.0408104,0.0439831,0.411321,0.263975
1e-05,0.25,0.15,0.5,65,0.822798,0.0408104,0.0439831,0.485039,0.170563
1e-05,0.25,0.15,0.5,66,0.822798,0.0408104,0.0439831,0.428458,0.154373
1e-05,0.25,0.15,0.5,67,0.822798,0.0408104,0.0439831,0.640263,0.080407
1e-05,0.25,0.15,0.5,68,0.822798,0.0408104,0.0439831,0.762062,0.0470056
1e-05,0.25,0.15,0.5,69,0.822798,0.0408104,0.0439831,0.771303,0.0426914
1e-05,0.25,0.15,0.5,70,0.822798,0.0408104,0.0439831,0.683327,0.0827888
1e-05,0.25,0.15,0.5,71,0.822798,0.0408104,0.0439831,0.461621,0.157672
1e-05,0.25,0.15,0.5,72,0.822798,0.0408104,0.0439831,0.688249,0.100315
1e-05,0.25,0.15,0.5,73,0.822798,0.0408104,0.0439831,0.825064,0.0283147
1e-05,0.25,0.15,0.5,74,0.822798,0.0408104,0.0439831,0.706789,0.0767626
1e-05,0.25,0.15,0.5,75,0.822798,0.0408104,0.0439831,0.474217,0.110226
1e-05,0.25,0.15,0.5,76,0.822798,0.0408104,0.0439831,0.598234,0.0923909
1e-05,0.25,0.15,0.5,77,0.822798,0.0408104,0.0439831,0.808072,0.0443259
1e-05,0.25,0.15,0.5,78,0.822798,0.0408104,0.0439831,0.569671,0.107681
1e-05,0.25,0.15,0.5,79,0.822798,0.0408104,0.0439831,0.703598,0.0624825
1e-05,0.25,0.15,0.5,80,0.822798,0.0408104,0.0439831,0.601532,0.109134
1e-05,0.25,0.15,0.5,81,0.822798,0.0408104,0.0439831,0.728299,0.0495312
1e-05,0.25,0.15,0.5,82,0.822798,0.0408104,0.0439831,0.587152,0.067655
1e-05,0.25,0.15,0.5,83,0.822798,0.0408104,0.0439831,0.43603,0.133383
1e-05,0.25,0.15,0.5,84,0.822798,0.0408104,0.0439831,0.657246,0.0526283
1e-05,0.25,0.15,0.5,85,0.822798,0.0408104,0.0439831,0.625229,0.128716
1e-05,0.25,0.15,0.5,86,0.822798,0.0408104,0.0439831,0.725441,0.0554243
1e-05,0.25,0.15,0.5,87,0.822798,0.0408104,0.0439831,0.609572,0.119499
1e-05,0.25,0.15,0.5,88,0.822798,0.0408104,0.0439831,0.750864,0.0434982
1e-05,0.25,0.15,0.5,89,0.822798,0.0408104,0.0439831,0.469156,0.178922
1e-05,0.25,0.15,0.5,90,0.822798,0.0408104,0.0439831,0.688392,0.0431532
1e-05,0.25,0.15,0.5,91,0.822798,0.0408104,0.0439831,0.567664,0.141893
1e-05,0.25,0.15,0.5,92,0.822798,0.0408104,0.0439831,0.719037,0.0549976
1e-05,0.25,0.15,0.5,93,0.822798,0.0408104,0.0439831,0.799985,0.0248242
1e-05,0.25,0.15,0.5,94,0.822798,0.0408104,0.0439831,0.759948,0.0272579
1e-05,0.25,0.15,0.5,95,0.822798,0.0408104,0.0439831,0.744084,0.0289355
1e-05,0.25,0.15,0.5,96,0.822798,0.0408104,0.0439831,0.650535,0.0548408
1e-05,0.25,0.15,0.5,97,0.822798,0.0408104,0.0439831,0.419032,0.212059
1e-05,0.25,0.15,0.5,98,0.822798,0.0408104,0.0439831,0.663101,0.0344259
1e-05,0.25,0.15,0.5,99,0.822798,0.0408104,0.0439831,0.535953,0.110845
1e-05,0.25,0.15,0.5,100,0.822798,0.0408104,0.0439831,0.373377,0.278321
1e-05,0.25,0.15,0.5,1,0.897598,0.0374094,0.0469099,0.404116,0.244523
1e-05,0.25,0.15,0.5,2,0.897598,0.0374094,0.0469099,0.737819,0.0388028
1e-05,0.25,0.15,0.5,3,0.897598,0.0374094,0.0469099,0.570478,0.0778089
1e-05,0.25,0.15,0.5,4,0.897598,0.0374094,0.0469099,0.579689,0.111703
1e-05,0.25,0.15,0.5,5,0.897598,0.0374094,0.0469099,0.671095,0.0636514
1e-05,0.25,0.15,0.5,6,0.897598,0.0374094,0.0469099,0.794687,0.0261428
1e-05,0.25,0.15,0.5,7,0.897598,0.0374094,0.0469099,0.756939,0.0394205
1e-05,0.25,0.15,0.5,8,0.897598,0.0374094,0.0469099,0.597804,0.110639
1e-05,0.25,0.15,0.5,9,0.897598,0.0374094,0.0469099,0.571681,0.150412
1e-05,0.25,0.15,0.5,10,0.897598,0.0374094,0.0469099,0.567787,0.111715
1e-05,0.25,0.15,0.5,11,0.897598,0.0374094,0.0469099,0.490274,0.0897832
1e-05,0.25,0.15,0.5,12,0.897598,0.0374094,0.0469099,0.638175,0.0965741
1e-05,0.25,0.15,0.5,13,0.897598,0.0374094,0.0469099,0.688952,0.0648106
1e-05,0.25,0.15,0.5,14,0.897598,0.0374094,0.0469099,0.486991,0.132857
1e-05,0.25,0.15,0.5,15,0.897598,0.0374094,0.0469099,0.640235,0.0954191
1e-05,0.25,0.15,0.5,16,0.897598,0.0374094,0.0469099,0.736611,0.0532351
1e-05,0.25,0.15,0.5,17,0.897598,0.0374094,0.0469099,0.495533,0.132653
1e-05,0.25,0.15,0.5,18,0.897598,0.0374094,0.0469099,0.649207,0.0614548
1e-05,0.25,0.15,0.5,19,0.897598,0.0374094,0.0469099,0.633177,0.0907136
1e-05,0.25,0.15,0.5,20,0.897598,0.0374094,0.0469099,0.71631,0.0785927
1e-05,0.25,0.15,0.5,21,0.897598,0.0374094,0.0469099,0.644765,0.0693326
1e-05,0.25,0.15,0.5,22,0.897598,0.0374094,0.0469099,0.574255,0.111889
1e-05,0.25,0.15,0.5,23,0.897598,0.0374094,0.0469099,0.6732,0.0816782
1e-05,0.25,0.15,0.5,24,0.897598,0.0374094,0.0469099,0.700605,0.0758079
1e-05,0.25,0.15,0.5,25,0.897598,0.0374094,0.0469099,0.582228,0.0632641
1e-05,0.25,0.15,0.5,26,0.897598,0.0374094,0.0469099,0.528305,0.164543
1e-05,0.25,0.15,0.5,27,0.897598,0.0374094,0.0469099,0.710448,0.0419729
1e-05,0.25,0.15,0.5,28,0.897598,0.0374094,0.0469099,0.537998,0.187206
1e-05,0.25,0.15,0.5,29,0.897598,0.0374094,0.0469099,0.676337,0.0958759
1e-05,0.25,0.15,0.5,30,0.897598,0.0374094,0.0469099,0.652122,0.127649
1e-05,0.25,0.15,0.5,31,0.897598,0.0374094,0.0469099,0.727285,0.0638098
1e-05,0.25,0.15,0.5,32,0.897598,0.0374094,0.0469099,0.347492,0.180294
1e-05,0.25,0.15,0.5,33,0.897598,0.0374094,0.0469099,0.187649,0.322804
1e-05,0.25,0.15,0.5,34,0.897598,0.0374094,0.0469099,0.599672,0.124284
1e-05,0.25,0.15,0.5,35,0.897598,0.0374094,0.0469099,0.608036,0.120845
1e-05,0.25,0.15,0.5,36,0.897598,0.0374094,0.0469099,0.624363,0.0912344
1e-05,0.25,0.15,0.5,37,0.897598,0.0374094,0.0469099,0.529852,0.13564
1e-05,0.25,0.15,0.5,38,0.897598,0.0374094,0.0469099,0.451646,0.214233
1e-05,0.25,0.15,0.5,39,0.897598,0.0374094,0.0469099,0.686767,0.0909615
1e-05,0.25,0.15,0.5,40,0.897598,0.0374094,0.0469099,0.616946,0.135783
1e-05,0.25,0.15,0.5,41,0.897598,0.0374094,0.0469099,0.583124,0.0741989
1e-05,0.25,0.15,0.5,42,0.897598,0.0374094,0.0469099,0.729017,0.0651225
1e-05,0.25,0.15,0.5,43,0.897598,0.0374094,0.0469099,0.694102,0.0689062
1e-05,0.25,0.15,0.5,44,0.897598,0.0374094,0.0469099,0.726472,0.0637298
1e-05,0.25,0.15,0.5,45,0.897598,0.0374094,0.0469099,0.585312,0.133974
1e-05,0.25,0.15,0.5,46,0.897598,0.0374094,0.0469099,0.463611,0.19447
1e-05,0.25,0.15,0.5,47,0.897598,0.0374094,0.0469099,0.655791,0.0369111
1e-05,0.25,0.15,0.5,48,0.897598,0.0374094,0.0469099,0.751463,0.0519017
1e-05,0.25,0.15,0.5,49,0.897598,0.0374094,0.0469099,0.758671,0.0420428
1e-05,0.25,0.15,0.5,50,0.897598,0.0374094,0.0469099,0.696335,0.100357
1e-05,0.25,0.15,0.5,51,0.897598,0.0374094,0.0469099,0.793555,0.0408161
1e-05,0.25,0.15,0.5,52,0.897598,0.0374094,0.0469099,0.695113,0.0567446
1e-05,0.25,0.15,0.5,53,0.897598,0.0374094,0.0469099,0.799375,0.0253099
1e-05,0.25,0.15,0.5,54,0.897598,0.0374094,0.0469099,0.690986,0.066147
1e-05,0.25,0.15,0.5,55,0.897598,0.0374094,0.0469099,0.610262,0.0992925
1e-05,0.25,0.15,0.5,56,0.897598,0.0374094,0.0469099,0.531319,0.119448
1e-05,0.25,0.15,0.5,57,0.897598,0.0374094,0.0469099,0.674053,0.0743729
1e-05,0.25,0.15,0.5,58,0.897598,0.0374094,0.0469099,0.634639,0.12422
1e-05,0.25,0.15,0.5,59,0.897598,0.0374094,0.0469099,0.787487,0.0301494
1e-05,0.25,0.15,0.5,60,0.897598,0.0374094,0.0469099,0.752587,0.0566085
1e-05,0.25,0.15,0.5,61,0.897598,0.0374094,0.0469099,0.433844,0.174656
1e-05,0.25,0.15,0.5,62,0.897598,0.0374094,0.0469099,0.669352,0.0811862
1e-05,0.25,0.15,0.5,63,0.897598,0.0374094,0.0469099,0.804154,0.0239835
1e-05,0.25,0.15,0.5,64,0.897598,0.0374094,0.0469099,0.59816,0.12064
1e-05,0.25,0.15,0.5,65,0.897598,0.0374094,0.0469099,0.76871,0.043844
1e-05,0.25,0.15,0.5,66,0.897598,0.0374094,0.0469099,0.716586,0.0384681
1e-05,0.25,0.15,0.5,67,0.897598,0.0374094,0.0469099,0.712012,0.0906932
1e-05,0.25,0.15,0.5,68,0.897598,0.0374094,0.0469099,0.717676,0.0848121
1e-05,0.25,0.15,0.5,69,0.897598,0.0374094,0.0469099,0.643419,0.0914353
1e-05,0.25,0.15,0.5,70,0.897598,0.0374094,0.0469099,0.528809,0.0974616
1e-05,0.25,0.15,0.5,71,0.897598,0.0374094,0.0469099,0.632478,0.0991518
1e-05,0.25,0.15,0.5,72,0.897598,0.0374094,0.0469099,0.558193,0.16769
1e-05,0.25,0.15,0.5,73,0.897598,0.0374094,0.0469099,0.69105,0.0649086
1e-05,0.25,0.15,0.5,74,0.897598,0.0374094,0.0469099,0.607703,0.0673107
1e-05,0.25,0.15,0.5,75,0.897598,0.0374094,0.0469099,0.39091,0.215634
1e-05,0.25,0.15,0.5,76,0.897598,0.0374094,0.0469099,0.700295,0.0594722
1e-05,0.25,0.15,0.5,77,0.897598,0.0374094,0.0469099,0.701606,0.114695
1e-05,0.25,0.15,0.5,78,0.897598,0.0374094,0.0469099,0.697044,0.0874286
1e-05,0.25,0.15,0.5,79,0.897598,0.0374094,0.0469099,0.533065,0.196571
1e-05,0.25,0.15,0.5,80,0.897598,0.0374094,0.0469099,0.720851,0.0492354
1e-05,0.25,0.15,0.5,81,0.897598,0.0374094,0.0469099,0.508844,0.117033
1e-05,0.25,0.15,0.5,82,0.897598,0.0374094,0.0469099,0.661157,0.0893965
1e-05,0.25,0.15,0.5,83,0.897598,0.0374094,0.0469099,0.527561,0.155475
1e-05,0.25,0.15,0.5,84,0.897598,0.0374094,0.0469099,0.509807,0.0930304
1e-05,0.25,0.15,0.5,85,0.897598,0.0374094,0.0469099,0.647867,0.0808433
1e-05,0.25,0.15,0.5,86,0.897598,0.0374094,0.0469099,0.684115,0.0592683
1e-05,0.25,0.15,0.5,87,0.897598,0.0374094,0.0469099,0.677351,0.0572441
1e-05,0.25,0.15,0.5,88,0.897598,0.0374094,0.0469099,0.566288,0.125486
1e-05,0.25,0.15,0.5,89,0.897598,0.0374094,0.0469099,0.67004,0.0746509
1e-05,0.25,0.15,0.5,90,0.897598,0.0374094,0.0469099,0.75334,0.029108
1e-05,0.25,0.15,0.5,91,0.897598,0.0374094,0.0469099,0.730449,0.0447157
1e-05,0.25,0.15,0.5,92,0.897598,0.0374094,0.0469099,0.370766,0.15987
1e-05,0.25,0.15,0.5,93,0.897598,0.0374094,0.0469099,0.696895,0.0553134
1e-05,0.25,0.15,0.5,94,0.897598,0.0374094,0.0469099,0.582781,0.14692
1e-05,0.25,0.15,0.5,95,0.897598,0.0374094,0.0469099,0.0852258,0.409338
1e-05,0.25,0.15,0.5,96,0.897598,0.0374094,0.0469099,0.772309,0.0433265
1e-05,0.25,0.15,0.5,97,0.897598,0.0374094,0.0469099,0.620167,0.0958297
1e-05,0.25,0.15,0.5,98,0.897598,0.0374094,0.0469099,0.574861,0.0807502
1e-05,0.25,0.15,0.5,99,0.897598,0.0374094,0.0469099,0.716647,0.0997776
1e-05,0.25,0.15,0.5,100,0.897598,0.0374094,0.0469099,0.562654,0.131757
1e-05,0.25,0.15,0.5,1,0.972398,0.0337992,0.0495743,0.703495,0.0795741
1e-05,0.25,0.15,0.5,2,0.972398,0.0337992,0.0495743,0.277534,0.293243
1e-05,0.25,0.15,0.5,3,0.972398,0.0337992,0.0495743,0.622218,0.0959515
1e-05,0.25,0.15,0.5,4,0.972398,0.0337992,0.0495743,0.618578,0.0871939
1e-05,0.25,0.15,0.5,5,0.972398,0.0337992,0.0495743,0.628628,0.130994
1e-05,0.25,0.15,0.5,6,0.972398,0.0337992,0.0495743,0.427274,0.173671
1e-05,0.25,0.15,0.5,7,0.972398,0.0337992,0.0495743,0.65942,0.0786791
1e-05,0.25,0.15,0.5,8,0.972398,0.0337992,0.0495743,0.661128,0.0839573
1e-05,0.25,0.15,0.5,9,0.972398,0.0337992,0.0495743,0.723718,0.0353668
1e-05,0.25,0.15,0.5,10,0.972398,0.0337992,0.0495743,0.734548,0.046982
1e-05,0.25,0.15,0.5,11,0.972398,0.0337992,0.0495743,0.47839,0.109159
1e-05,0.25,0.15,0.5,12,0.972398,0.0337992,0.0495743,0.578727,0.120346
1e-05,0.25,0.15,0.5,13,0.972398,0.0337992,0.0495743,0.689525,0.102633
1e-05,0.25,0.15,0.5,14,0.972398,0.0337992,0.0495743,0.63884,0.102526
1e-05,0.25,0.15,0.5,15,0.972398,0.0337992,0.0495743,0.652058,0.0705107
1e-05,0.25,0.15,0.5,16,0.972398,0.0337992,0.0495743,0.43989,0.213062
1e-05,0.25,0.15,0.5,17,0.972398,0.0337992,0.0495743,0.641063,0.0974213
1e-05,0.25,0.15,0.5,18,0.972398,0.0337992,0.0495743,0.159654,0.371401
1e-05,0.25,0.15,0.5,19,0.972398,0.0337992,0.0495743,0.642585,0.0500725
1e-05,0.25,0.15,0.5,20,0.972398,0.0337992,0.0495743,0.419846,0.202208
1e-05,0.25,0.15,0.5,21,0.972398,0.0337992,0.0495743,0.54062,0.181193
1e-05,0.25,0.15,0.5,22,0.972398,0.0337992,0.0495743,0.35114,0.25161
1e-05,0.25,0.15,0.5,23,0.972398,0.0337992,0.0495743,0.65247,0.081606
1e-05,0.25,0.15,0.5,24,0.972398,0.0337992,0.0495743,0.669855,0.139422
1e-05,0.25,0.15,0.5,25,0.972398,0.0337992,0.0495743,0.443983,0.212541
1e-05,0.25,0.15,0.5,26,0.972398,0.0337992,0.0495743,0.672498,0.121819
1e-05,0.25,0.15,0.5,27,0.972398,0.0337992,0.0495743,0.614402,0.0896548
1e-05,0.25,0.15,0.5,28,0.972398,0.0337992,0.0495743,0.525492,0.169791
1e-05,0.25,0.15,0.5,29,0.972398,0.0337992,0.0495743,0.470133,0.190915
1e-05,0.25,0.15,0.5,30,0.972398,0.0337992,0.0495743,0.272696,0.312924
1e-05,0.25,0.15,0.5,31,0.972398,0.0337992,0.0495743,0.705883,0.0452335
1e-05,0.25,0.15,0.5,32,0.972398,0.0337992,0.0495743,0.54363,0.110528
1e-05,0.25,0.15,0.5,33,0.972398,0.0337992,0.0495743,0.538538,0.189713
1e-05,0.25,0.15,0.5,34,0.972398,0.0337992,0.0495743,0.656982,0.0870145
1e-05,0.25,0.15,0.5,35,0.972398,0.0337992,0.0495743,0.277299,0.273076
1e-05,0.25,0.15,0.5,36,0.972398,0.0337992,0.0495743,0.676869,0.122127
1e-05,0.25,0.15,0.5,37,0.972398,0.0337992,0.0495743,0.622851,0.192794
1e-05,0.25,0.15,0.5,38,0.972398,0.0337992,0.0495743,0.256303,0.296821
1e-05,0.25,0.15,0.5,39,0.972398,0.0337992,0.0495743,0.729802,0.0705921
1e-05,0.25,0.15,0.5,40,0.972398,0.0337992,0.0495743,0.648132,0.0714371
1e-05,0.25,0.15,0.5,41,0.972398,0.0337992,0.0495743,0.477319,0.216422
1e-05,0.25,0.15,0.5,42,0.972398,0.0337992,0.0495743,0.582913,0.064726
1e-05,0.25,0.15,0.5,43,0.972398,0.0337992,0.0495743,0.68937,0.106705
1e-05,0.25,0.15,0.5,44,0.972398,0.0337992,0.0495743,0.496145,0.171718
1e-05,0.25,0.15,0.5,45,0.972398,0.0337992,0.0495743,0.32692,0.272516
1e-05,0.25,0.15,0.5,46,0.972398,0.0337992,0.0495743,0.307877,0.270414
1e-05,0.25,0.15,0.5,47,0.972398,0.0337992,0.0495743,0.26835,0.350551
1e-05,0.25,0.15,0.5,48,0.972398,0.0337992,0.0495743,0.189829,0.375865
1e-05,0.25,0.15,0.5,49,0.972398,0.0337992,0.0495743,0.679527,0.0443959
1e-05,0.25,0.15,0.5,50,0.972398,0.0337992,0.0495743,0.526692,0.181951
1e-05,0.25,0.15,0.5,51,0.972398,0.0337992,0.0495743,0.694187,0.0667073
1e-05,0.25,0.15,0.5,52,0.972398,0.0337992,0.0495743,0.428922,0.174758
1e-05,0.25,0.15,0.5,53,0.972398,0.0337992,0.0495743,0.580923,0.0856284
1e-05,0.25,0.15,0.5,54,0.972398,0.0337992,0.0495743,0.48227,0.18329
1e-05,0.25,0.15,0.5,55,0.972398,0.0337992,0.0495743,0.580065,0.141594
1e-05,0.25,0.15,0.5,56,0.972398,0.0337992,0.0495743,0.572731,0.0852078
1e-05,0.25,0.15,0.5,57,0.972398,0.0337992,0.0495743,0.421532,0.234915
1e-05,0.25,0.15,0.5,58,0.972398,0.0337992,0.0495743,0.607334,0.0683715
1e-05,0.25,0.15,0.5,59,0.972398,0.0337992,0.0495743,0.461055,0.177506
1e-05,0.25,0.15,0.5,60,0.972398,0.0337992,0.0495743,0.456173,0.142715
1e-05,0.25,0.15,0.5,61,0.972398,0.0337992,0.0495743,0.445732,0.236647
1e-05,0.25,0.15,0.5,62,0.972398,0.0337992,0.0495743,0.502015,0.153056
1e-05,0.25,0.15,0.5,63,0.972398,0.0337992,0.0495743,0.411129,0.174142
1e-05,0.25,0.15,0.5,64,0.972398,0.0337992,0.0495743,0.720268,0.0624369
1e-05,0.25,0.15,0.5,65,0.972398,0.0337992,0.0495743,0.416707,0.219079
1e-05,0.25,0.15,0.5,66,0.972398,0.0337992,0.0495743,0.734967,0.0422158
1e-05,0.25,0.15,0.5,67,0.972398,0.0337992,0.0495743,0.594252,0.118477
1e-05,0.25,0.15,0.5,68,0.972398,0.0337992,0.0495743,0.748606,0.05718
1e-05,0.25,0.15,0.5,69,0.972398,0.0337992,0.0495743,0.62014,0.0991288
1e-05,0.25,0.15,0.5,70,0.972398,0.0337992,0.0495743,0.68539,0.0748035
1e-05,0.25,0.15,0.5,71,0.972398,0.0337992,0.0495743,0.773857,0.0558745
1e-05,0.25,0.15,0.5,72,0.972398,0.0337992,0.0495743,0.723415,0.0712036
1e-05,0.25,0.15,0.5,73,0.972398,0.0337992,0.0495743,0.619655,0.0892422
1e-05,0.25,0.15,0.5,74,0.972398,0.0337992,0.0495743,0.543544,0.202416
1e-05,0.25,0.15,0.5,75,0.972398,0.0337992,0.0495743,0.541214,0.110617
1e-05,0.25,0.15,0.5,76,0.972398,0.0337992,0.0495743,0.571264,0.0868678
1e-05,0.25,0.15,0.5,77,0.972398,0.0337992,0.0495743,0.626661,0.0794159
1e-05,0.25,0.15,0.5,78,0.972398,0.0337992,0.0495743,0.688278,0.106772
1e-05,0.25,0.15,0.5,79,0.972398,0.0337992,0.0495743,0.690915,0.0843374
1e-05,0.25,0.15,0.5,80,0.972398,0.0337992,0.0495743,0.685455,0.0753682
1e-05,0.25,0.15,0.5,81,0.972398,0.0337992,0.0495743,0.564787,0.134553
1e-05,0.25,0.15,0.5,82,0.972398,0.0337992,0.0495743,0.572944,0.0742679
1e-05,0.25,0.15,0.5,83,0.972398,0.0337992,0.0495743,0.405877,0.177013
1e-05,0.25,0.15,0.5,84,0.972398,0.0337992,0.0495743,0.289102,0.269391
1e-05,0.25,0.15,0.5,85,0.972398,0.0337992,0.0495743,0.459273,0.150344
1e-05,0.25,0.15,0.5,86,0.972398,0.0337992,0.0495743,0.494081,0.127918
1e-05,0.25,0.15,0.5,87,0.972398,0.0337992,0.0495743,0.530711,0.0786105
1e-05,0.25,0.15,0.5,88,0.972398,0.0337992,0.0495743,0.528455,0.10527
1e-05,0.25,0.15,0.5,89,0.972398,0.0337992,0.0495743,0.284338,0.272406
1e-05,0.25,0.15,0.5,90,0.972398,0.0337992,0.0495743,0.659483,0.083183
1e-05,0.25,0.15,0.5,91,0.972398,0.0337992,0.0495743,0.372839,0.194202
1e-05,0.25,0.15,0.5,92,0.972398,0.0337992,0.0495743,0.670969,0.080657
1e-05,0.25,0.15,0.5,93,0.972398,0.0337992,0.0495743,0.594701,0.123147
1e-05,0.25,0.15,0.5,94,0.972398,0.0337992,0.0495743,0.588806,0.112731
1e-05,0.25,0.15,0.5,95,0.972398,0.0337992,0.0495743,0.735747,0.0730743
1e-05,0.25,0.15,0.5,96,0.972398,0.0337992,0.0495743,0.347488,0.273731
1e-05,0.25,0.15,0.5,97,0.972398,0.0337992,0.0495743,0.752987,0.0502738
1e-05,0.25,0.15,0.5,98,0.972398,0.0337992,0.0495743,0.4581,0.185301
1e-05,0.25,0.15,0.5,99,0.972398,0.0337992,0.0495743,0.629345,0.0717486
1e-05,0.25,0.15,0.5,100,0.972398,0.0337992,0.0495743,0.430348,0.154331
1e-05,0.25,0.15,0.5,1,1.0472,0.03,0.0519615,0.244964,0.327567
1e-05,0.25,0.15,0.5,2,1.0472,0.03,0.0519615,0.495971,0.184902
1e-05,0.25,0.15,0.5,3,1.0472,0.03,0.0519615,0.677041,0.0992475
1e-05,0.25,0.15,0.5,4,1.0472,0.03,0.0519615,0.327703,0.202799
1e-05,0.25,0.15,0.5,5,1.0472,0.03,0.0519615,0.412254,0.215569
