dt,alpha,beta,xTrue,xEuler,xMilstein,ErrorEuler,ErrorMilstein
0.003900,-2.000000,1.000000,0.089830,0.085082,0.088359,0.004749,0.001471
0.004000,-2.000000,1.000000,0.210889,0.225670,0.209603,0.014780,0.001286
0.004100,-2.000000,1.000000,0.052183,0.049187,0.050949,0.002996,0.001234
0.004200,-2.000000,1.000000,0.026715,0.026153,0.025942,0.000562,0.000773
0.004300,-2.000000,1.000000,0.338148,0.334885,0.336180,0.003262,0.001968
0.004400,-2.000000,1.000000,0.071853,0.072563,0.070622,0.000709,0.001231
0.004500,-2.000000,1.000000,0.075898,0.071649,0.074418,0.004248,0.001480
0.004600,-2.000000,1.000000,0.139868,0.137468,0.138300,0.002400,0.001568
0.004700,-2.000000,1.000000,0.096383,0.096574,0.094678,0.000192,0.001705
0.004800,-2.000000,1.000000,0.320433,0.324397,0.318250,0.003964,0.002183
0.004900,-2.000000,1.000000,0.058577,0.061253,0.057512,0.002677,0.001064
0.005000,-2.000000,1.000000,0.176813,0.169819,0.174258,0.006994,0.002555
0.005100,-2.000000,1.000000,0.005621,0.005303,0.005367,0.000318,0.000254
0.005200,-2.000000,1.000000,0.226365,0.226156,0.224109,0.000209,0.002257
0.005300,-2.000000,1.000000,0.040912,0.035788,0.039764,0.005124,0.001148
0.005400,-2.000000,1.000000,0.499965,0.501486,0.497945,0.001521,0.002020
0.005500,-2.000000,1.000000,0.258845,0.236403,0.255864,0.022442,0.002981
0.005600,-2.000000,1.000000,0.044303,0.042190,0.043056,0.002114,0.001247
0.005700,-2.000000,1.000000,0.029684,0.029651,0.028662,0.000032,0.001022
0.005800,-2.000000,1.000000,0.123523,0.127185,0.120925,0.003662,0.002599
0.005900,-2.000000,1.000000,0.198875,0.204740,0.196349,0.005865,0.002526
0.006000,-2.000000,1.000000,0.285950,0.276837,0.283322,0.009113,0.002629
0.006100,-2.000000,1.000000,0.062797,0.063575,0.061080,0.000778,0.001717
0.006200,-2.000000,1.000000,0.051059,0.051602,0.049463,0.000544,0.001596
0.006300,-2.000000,1.000000,0.074337,0.079529,0.072592,0.005192,0.001745
0.006400,-2.000000,1.000000,0.163902,0.157531,0.160881,0.006371,0.003021
0.006500,-2.000000,1.000000,0.032633,0.032422,0.031476,0.000211,0.001157
0.006600,-2.000000,1.000000,0.068393,0.065053,0.066483,0.003340,0.001911
0.006700,-2.000000,1.000000,0.208024,0.194126,0.205382,0.013899,0.002643
0.006800,-2.000000,1.000000,0.257551,0.240433,0.254945,0.017118,0.002606
0.006900,-2.000000,1.000000,0.121445,0.120330,0.118185,0.001115,0.003260
0.007000,-2.000000,1.000000,0.095176,0.096103,0.092619,0.000927,0.002557
0.007100,-2.000000,1.000000,0.200645,0.220361,0.197749,0.019716,0.002896
0.007200,-2.000000,1.000000,0.068282,0.062356,0.066035,0.005926,0.002247
0.007300,-2.000000,1.000000,0.078862,0.076252,0.076418,0.002610,0.002444
0.007400,-2.000000,1.000000,0.038774,0.042131,0.037335,0.003357,0.001440
0.007500,-2.000000,1.000000,0.131123,0.116739,0.127713,0.014384,0.003410
0.007600,-2.000000,1.000000,0.122002,0.109845,0.118942,0.012157,0.003059
0.007700,-2.000000,1.000000,0.160277,0.152046,0.156921,0.008231,0.003355
0.007800,-2.000000,1.000000,0.004704,0.003710,0.004346,0.000994,0.000358
0.007900,-2.000000,1.000000,0.050012,0.050686,0.047835,0.000674,0.002177
0.008000,-2.000000,1.000000,0.094151,0.093311,0.091072,0.000840,0.003078
0.008100,-2.000000,1.000000,0.089610,0.092529,0.086417,0.002919,0.003192
0.008200,-2.000000,1.000000,0.085098,0.083012,0.082090,0.002086,0.003008
0.008300,-2.000000,1.000000,0.085024,0.070333,0.081666,0.014691,0.003358
0.008400,-2.000000,1.000000,0.124267,0.120231,0.121061,0.004036,0.003206
0.008500,-2.000000,1.000000,0.116234,0.118835,0.112950,0.002601,0.003284
0.008600,-2.000000,1.000000,0.124004,0.118759,0.119394,0.005245,0.004609
0.008700,-2.000000,1.000000,1.820797,1.889950,1.863566,0.069153,0.042770
0.008800,-2.000000,1.000000,0.517066,0.530286,0.517443,0.013220,0.000377
0.008900,-2.000000,1.000000,0.086706,0.086996,0.083474,0.000290,0.003232
0.009000,-2.000000,1.000000,0.022451,0.019872,0.021122,0.002580,0.001329
0.009100,-2.000000,1.000000,0.285323,0.283974,0.282588,0.001349,0.002735
0.009200,-2.000000,1.000000,0.294370,0.286901,0.288700,0.007469,0.005670
0.009300,-2.000000,1.000000,0.219322,0.211219,0.215195,0.008103,0.004127
0.009400,-2.000000,1.000000,0.198235,0.198801,0.193834,0.000566,0.004401
0.009500,-2.000000,1.000000,0.038747,0.034596,0.037008,0.004152,0.001739
0.009600,-2.000000,1.000000,0.015114,0.013097,0.014022,0.002017,0.001092
0.009700,-2.000000,1.000000,0.070081,0.062397,0.067390,0.007684,0.002691
0.009800,-2.000000,1.000000,0.044922,0.039060,0.042872,0.005861,0.002050
0.009900,-2.000000,1.000000,0.615216,0.627823,0.614850,0.012608,0.000366
0.010000,-2.000000,1.000000,0.041809,0.038220,0.039479,0.003589,0.002329
0.000100,-2.000000,1.250000,0.068358,0.067439,0.068324,0.000919,0.000034
0.000200,-2.000000,1.250000,0.069694,0.069989,0.069608,0.000294,0.000087
0.000300,-2.000000,1.250000,0.170516,0.165966,0.170328,0.004550,0.000188
0.000400,-2.000000,1.250000,0.063019,0.062513,0.062877,0.000507,0.000142
0.000500,-2.000000,1.250000,0.034072,0.034822,0.033973,0.000751,0.000099
0.000600,-2.000000,1.250000,0.189057,0.192341,0.188854,0.003284,0.000203
0.000700,-2.000000,1.250000,0.112951,0.107900,0.112649,0.005050,0.000301
0.000800,-2.000000,1.250000,0.152418,0.160362,0.151975,0.007944,0.000443
0.000900,-2.000000,1.250000,0.434395,0.422970,0.434128,0.011425,0.000267
0.001000,-2.000000,1.250000,0.109639,0.110763,0.109264,0.001124,0.000375
0.001100,-2.000000,1.250000,0.033320,0.034662,0.033127,0.001343,0.000193
0.001200,-2.000000,1.250000,0.047965,0.049821,0.047613,0.001856,0.000352
0.001300,-2.000000,1.250000,0.054551,0.054265,0.054248,0.000286,0.000302
0.001400,-2.000000,1.250000,0.035273,0.031061,0.034946,0.004212,0.000327
0.001500,-2.000000,1.250000,0.035453,0.034706,0.035160,0.000747,0.000293
0.001600,-2.000000,1.250000,0.066405,0.065983,0.065874,0.000421,0.000530
0.001700,-2.000000,1.250000,0.066384,0.066958,0.065955,0.000574,0.000428
0.001800,-2.000000,1.250000,0.127703,0.117706,0.126749,0.009997,0.000954
0.001900,-2.000000,1.250000,0.127793,0.126300,0.127104,0.001493,0.000689
0.002000,-2.000000,1.250000,0.021815,0.020758,0.021594,0.001057,0.000220
0.002100,-2.000000,1.250000,0.059657,0.055275,0.058943,0.004382,0.000714
0.002200,-2.000000,1.250000,0.077352,0.069878,0.076729,0.007475,0.000623
0.002300,-2.000000,1.250000,0.168340,0.162541,0.167199,0.005799,0.001142
0.002400,-2.000000,1.250000,0.024094,0.022908,0.023681,0.001185,0.000413
0.002500,-2.000000,1.250000,0.039201,0.039929,0.038677,0.000728,0.000524
0.002600,-2.000000,1.250000,0.026752,0.025699,0.026311,0.001053,0.000441
0.002700,-2.000000,1.250000,0.017188,0.015793,0.016876,0.001395,0.000312
0.002800,-2.000000,1.250000,0.036557,0.034839,0.035933,0.001718,0.000624
0.002900,-2.000000,1.250000,0.024654,0.026242,0.024207,0.001588,0.000447
0.003000,-2.000000,1.250000,0.118170,0.119890,0.116788,0.001720,0.001382
0.003100,-2.000000,1.250000,0.047055,0.042620,0.045934,0.004435,0.001121
0.003200,-2.000000,1.250000,0.118277,0.129978,0.116938,0.011701,0.001339
0.003300,-2.000000,1.250000,0.074977,0.074814,0.073791,0.000163,0.001186
0.003400,-2.000000,1.250000,0.047247,0.041721,0.046282,0.005525,0.000965
0.003500,-2.000000,1.250000,0.116555,0.121448,0.115073,0.004892,0.001483
0.003600,-2.000000,1.250000,0.283475,0.310701,0.281680,0.027226,0.001795
0.003700,-2.000000,1.250000,0.064632,0.059265,0.063332,0.005367,0.001299
0.003800,-2.000000,1.250000,0.021969,0.018701,0.021349,0.003267,0.000619
0.003900,-2.000000,1.250000,0.019258,0.018735,0.018765,0.000523,0.000493
0.004000,-2.000000,1.250000,0.005288,0.004397,0.005102,0.000891,0.000186
0.004100,-2.000000,1.250000,0.062366,0.066636,0.061378,0.004269,0.000989
0.004200,-2.000000,1.250000,0.109868,0.113778,0.107836,0.003909,0.002032
0.004300,-2.000000,1.250000,0.160105,0.156830,0.158883,0.003275,0.001221
0.004400,-2.000000,1.250000,0.021295,0.018136,0.020728,0.003159,0.000567
0.004500,-2.000000,1.250000,0.022606,0.019925,0.021982,0.002681,0.000624
0.004600,-2.000000,1.250000,0.287784,0.282686,0.285758,0.005098,0.002026
0.004700,-2.000000,1.250000,0.838450,0.772685,0.836105,0.065765,0.002344
0.004800,-2.000000,1.250000,0.005370,0.005525,0.005109,0.000154,0.000262
0.004900,-2.000000,1.250000,0.007244,0.006855,0.006868,0.000389,0.000377
0.005000,-2.000000,1.250000,0.034578,0.028878,0.033637,0.005700,0.000941
0.005100,-2.000000,1.250000,0.162114,0.150251,0.158982,0.011862,0.003132
0.005200,-2.000000,1.250000,0.436038,0.467261,0.435367,0.031224,0.000670
0.005300,-2.000000,1.250000,0.319200,0.292047,0.316904,0.027153,0.002296
0.005400,-2.000000,1.250000,0.053008,0.050908,0.051539,0.002100,0.001469
0.005500,-2.000000,1.250000,0.145893,0.129870,0.143854,0.016024,0.002039
0.005600,-2.000000,1.250000,0.043701,0.044504,0.042387,0.000803,0.001314
0.005700,-2.000000,1.250000,0.171942,0.171512,0.168903,0.000431,0.003040
0.005800,-2.000000,1.250000,0.005569,0.004852,0.005242,0.000717,0.000327
0.005900,-2.000000,1.250000,0.025212,0.024265,0.024266,0.000947,0.000945
0.006000,-2.000000,1.250000,0.176312,0.179527,0.173457,0.003216,0.002855
0.006100,-2.000000,1.250000,0.241041,0.259102,0.237121,0.018060,0.003920
0.006200,-2.000000,1.250000,0.181650,0.169143,0.177061,0.012506,0.004588
0.006300,-2.000000,1.250000,0.080818,0.076175,0.078293,0.004643,0.002525
0.006400,-2.000000,1.250000,0.121158,0.100831,0.118188,0.020327,0.002970
0.006500,-2.000000,1.250000,0.132455,0.146701,0.129017,0.014246,0.003438
0.006600,-2.000000,1.250000,0.434430,0.412010,0.428815,0.022419,0.005615
0.006700,-2.000000,1.250000,1.975363,1.789088,2.008514,0.186275,0.033151
0.006800,-2.000000,1.250000,0.163436,0.172535,0.159608,0.009099,0.003827
0.006900,-2.000000,1.250000,0.218925,0.198207,0.216117,0.020717,0.002807
0.007000,-2.000000,1.250000,0.427553,0.404678,0.422592,0.022875,0.004960
0.007100,-2.000000,1.250000,0.087343,0.084144,0.085039,0.003199,0.002304
0.007200,-2.000000,1.250000,0.129066,0.121789,0.125156,0.007277,0.003910
0.007300,-2.000000,1.250000,0.054904,0.052590,0.052918,0.002314,0.001986
0.007400,-2.000000,1.250000,0.055641,0.048973,0.053478,0.006668,0.002163
0.007500,-2.000000,1.250000,0.011122,0.009723,0.010402,0.001399,0.000720
0.007600,-2.000000,1.250000,0.018966,0.014424,0.017750,0.004542,0.001216
0.007700,-2.000000,1.250000,0.186345,0.154052,0.181275,0.032293,0.005069
0.007800,-2.000000,1.250000,0.029994,0.027580,0.028525,0.002414,0.001469
0.007900,-2.000000,1.250000,0.021035,0.023089,0.019792,0.002053,0.001243
0.008000,-2.000000,1.250000,0.286973,0.289562,0.279937,0.002589,0.007036
0.008100,-2.000000,1.250000,0.064444,0.044289,0.062925,0.020155,0.001520
0.008200,-2.000000,1.250000,0.308222,0.305998,0.301894,0.002224,0.006328
0.008300,-2.000000,1.250000,0.312815,0.328143,0.307991,0.015328,0.004824
0.008400,-2.000000,1.250000,0.028704,0.027393,0.027126,0.001311,0.001578
0.008500,-2.000000,1.250000,0.088610,0.096090,0.085781,0.007480,0.002829
0.008600,-2.000000,1.250000,0.006779,0.005305,0.006235,0.001474,0.000544
0.008700,-2.000000,1.250000,0.012896,0.012577,0.011980,0.000319,0.000916
0.008800,-2.000000,1.250000,0.087425,0.084936,0.083923,0.002489,0.003502
0.008900,-2.000000,1.250000,0.027302,0.021450,0.025724,0.005853,0.001578
0.009000,-2.000000,1.250000,0.016601,0.015757,0.015500,0.000844,0.001101
0.009100,-2.000000,1.250000,0.214486,0.206636,0.207815,0.007849,0.006671
0.009200,-2.000000,1.250000,0.036265,0.030893,0.034031,0.005373,0.002234
0.009300,-2.000000,1.250000,0.016992,0.013977,0.015690,0.003015,0.001302
0.009400,-2.000000,1.250000,0.019724,0.016402,0.018124,0.003323,0.001601
0.009500,-2.000000,1.250000,0.205890,0.200544,0.200513,0.005346,0.005377
0.009600,-2.000000,1.250000,0.029659,0.024651,0.027620,0.005008,0.002038
0.009700,-2.000000,1.250000,0.085258,0.086387,0.081182,0.001129,0.004076
0.009800,-2.000000,1.250000,0.071067,0.054690,0.067928,0.016377,0.003139
0.009900,-2.000000,1.250000,0.090172,0.090871,0.086367,0.000699,0.003805
0.010000,-2.000000,1.250000,0.058640,0.052110,0.055427,0.006530,0.003213
0.000100,-2.000000,1.500000,0.318621,0.331372,0.318584,0.012751,0.000037
0.000200,-2.000000,1.500000,0.015106,0.015381,0.015085,0.000275,0.000021
0.000300,-2.000000,1.500000,0.051926,0.052725,0.051798,0.000800,0.000128
0.000400,-2.000000,1.500000,0.180202,0.182804,0.179864,0.002602,0.000339
0.000500,-2.000000,1.500000,0.036844,0.036391,0.036696,0.000453,0.000149
0.000600,-2.000000,1.500000,0.010317,0.010227,0.010268,0.000090,0.000050
0.000700,-2.000000,1.500000,0.096802,0.098545,0.096463,0.001744,0.000338
0.000800,-2.000000,1.500000,0.035033,0.032595,0.034897,0.002438,0.000135
0.000900,-2.000000,1.500000,0.142652,0.147550,0.142053,0.004898,0.000599
0.001000,-2.000000,1.500000,0.050923,0.043728,0.050627,0.007195,0.000296
0.001100,-2.000000,1.500000,0.036289,0.037230,0.036026,0.000942,0.000263
0.001200,-2.000000,1.500000,0.208929,0.215627,0.208364,0.006699,0.000565
0.001300,-2.000000,1.500000,0.015640,0.016404,0.015470,0.000763,0.000170
0.001400,-2.000000,1.500000,0.118520,0.127138,0.117629,0.008619,0.000891
0.001500,-2.000000,1.500000,0.914563,0.831400,0.916896,0.083164,0.002332
0.001600,-2.000000,1.500000,0.078270,0.078884,0.077526,0.000614,0.000744
0.001700,-2.000000,1.500000,0.012122,0.011382,0.011911,0.000741,0.000211
0.001800,-2.000000,1.500000,0.051270,0.047669,0.050635,0.003601,0.000635
0.001900,-2.000000,1.500000,0.236184,0.238183,0.235311,0.001999,0.000873
0.002000,-2.000000,1.500000,0.439969,0.434009,0.437339,0.005960,0.002630
0.002100,-2.000000,1.500000,0.251038,0.259243,0.248866,0.008205,0.002171
0.002200,-2.000000,1.500000,0.016756,0.015722,0.016503,0.001034,0.000253
0.002300,-2.000000,1.500000,0.003966,0.003645,0.003860,0.000321,0.000105
0.002400,-2.000000,1.500000,0.000792,0.000773,0.000769,0.000019,0.000023
0.002500,-2.000000,1.500000,0.047263,0.050862,0.046332,0.003599,0.000931
0.002600,-2.000000,1.500000,0.157724,0.151177,0.155825,0.006547,0.001899
0.002700,-2.000000,1.500000,0.514888,0.501879,0.512756,0.013009,0.002132
0.002800,-2.000000,1.500000,0.179130,0.158767,0.177585,0.020363,0.001546
0.002900,-2.000000,1.500000,0.021962,0.022917,0.021342,0.000955,0.000619
0.003000,-2.000000,1.500000,0.113565,0.110759,0.113760,0.002806,0.000195
0.003100,-2.000000,1.500000,0.177797,0.169843,0.175154,0.007954,0.002643
0.003200,-2.000000,1.500000,0.083526,0.098903,0.082408,0.015378,0.001117
0.003300,-2.000000,1.500000,0.264676,0.247803,0.261188,0.016873,0.003488
0.003400,-2.000000,1.500000,0.117776,0.110537,0.115945,0.007239,0.001832
0.003500,-2.000000,1.500000,0.007000,0.006399,0.006737,0.000602,0.000263
0.003600,-2.000000,1.500000,0.017399,0.015130,0.017002,0.002269,0.000398
0.003700,-2.000000,1.500000,0.009878,0.009102,0.009517,0.000776,0.000361
0.003800,-2.000000,1.500000,0.141037,0.147509,0.139054,0.006471,0.001983
0.003900,-2.000000,1.500000,0.015652,0.015547,0.015135,0.000105,0.000517
0.004000,-2.000000,1.500000,0.003070,0.002468,0.002911,0.000602,0.000160
0.004100,-2.000000,1.500000,0.009583,0.008283,0.009191,0.001300,0.000391
0.004200,-2.000000,1.500000,0.143252,0.135261,0.143312,0.007992,0.000060
0.004300,-2.000000,1.500000,0.025499,0.027011,0.024805,0.001512,0.000694
0.004400,-2.000000,1.500000,0.058786,0.051682,0.057272,0.007104,0.001514
0.004500,-2.000000,1.500000,0.164077,0.202344,0.160455,0.038267,0.003622
0.004600,-2.000000,1.500000,0.029066,0.025617,0.028392,0.003449,0.000673
0.004700,-2.000000,1.500000,0.778204,0.896615,0.772229,0.118411,0.005975
0.004800,-2.000000,1.500000,0.007477,0.006641,0.007176,0.000836,0.000301
0.004900,-2.000000,1.500000,0.010235,0.009486,0.009721,0.000749,0.000514
0.005000,-2.000000,1.500000,0.040838,0.038218,0.039345,0.002619,0.001493
0.005100,-2.000000,1.500000,0.020971,0.019088,0.020096,0.001883,0.000875
0.005200,-2.000000,1.500000,0.041729,0.040128,0.039988,0.001600,0.001741
0.005300,-2.000000,1.500000,0.424262,0.407672,0.419130,0.016590,0.005132
0.005400,-2.000000,1.500000,0.009021,0.009035,0.008600,0.000014,0.000421
0.005500,-2.000000,1.500000,0.012860,0.013728,0.012271,0.000868,0.000588
0.005600,-2.000000,1.500000,0.041669,0.041720,0.039919,0.000051,0.001750
0.005700,-2.000000,1.500000,0.150661,0.156823,0.147857,0.006162,0.002804
0.005800,-2.000000,1.500000,0.002555,0.002636,0.002351,0.000081,0.000203
0.005900,-2.000000,1.500000,0.030676,0.026904,0.029267,0.003773,0.001410
0.006000,-2.000000,1.500000,0.316872,0.343678,0.315443,0.026806,0.001429
0.006100,-2.000000,1.500000,0.083009,0.060896,0.079931,0.022114,0.003079
0.006200,-2.000000,1.500000,0.188207,0.161523,0.182234,0.026685,0.005973
0.006300,-2.000000,1.500000,0.035206,0.028686,0.033618,0.006520,0.001588
0.006400,-2.000000,1.500000,0.378885,0.342172,0.372502,0.036713,0.006383
0.006500,-2.000000,1.500000,0.047821,0.043743,0.045202,0.004078,0.002620
0.006600,-2.000000,1.500000,0.017553,0.014297,0.016112,0.003256,0.001440
0.006700,-2.000000,1.500000,0.047027,0.046911,0.044604,0.000116,0.002422
0.006800,-2.000000,1.500000,0.203875,0.181802,0.198535,0.022073,0.005339
0.006900,-2.000000,1.500000,0.001525,0.000942,0.001429,0.000582,0.000096
0.007000,-2.000000,1.500000,0.019379,0.020290,0.018110,0.000911,0.001269
0.007100,-2.000000,1.500000,0.122941,0.147586,0.119223,0.024645,0.003718
0.007200,-2.000000,1.500000,0.000914,0.000648,0.000825,0.000266,0.000088
0.007300,-2.000000,1.500000,0.095726,0.084801,0.095187,0.010925,0.000539
0.007400,-2.000000,1.500000,0.020921,0.024251,0.019704,0.003330,0.001216
0.007500,-2.000000,1.500000,0.017553,0.019906,0.016318,0.002353,0.001235
0.007600,-2.000000,1.500000,0.004939,0.004689,0.004509,0.000250,0.000430
0.007700,-2.000000,1.500000,0.282860,0.272410,0.275494,0.010450,0.007366
0.007800,-2.000000,1.500000,0.007640,0.005453,0.007046,0.002186,0.000594
0.007900,-2.000000,1.500000,0.494306,0.518081,0.485228,0.023775,0.009078
0.008000,-2.000000,1.500000,0.001609,0.001594,0.001436,0.000015,0.000173
0.008100,-2.000000,1.500000,0.386228,0.282982,0.374301,0.103246,0.011927
0.008200,-2.000000,1.500000,0.033538,0.031357,0.032173,0.002180,0.001365
0.008300,-2.000000,1.500000,0.014657,0.013150,0.013660,0.001508,0.000997
0.008400,-2.000000,1.500000,0.052273,0.046000,0.051061,0.006273,0.001212
0.008500,-2.000000,1.500000,0.314299,0.359488,0.308014,0.045190,0.006285
0.008600,-2.000000,1.500000,0.114112,0.111759,0.112285,0.002354,0.001828
0.008700,-2.000000,1.500000,0.042281,0.042891,0.039628,0.000610,0.002653
0.008800,-2.000000,1.500000,0.010527,0.008958,0.009769,0.001568,0.000758
0.008900,-2.000000,1.500000,0.056644,0.056971,0.053429,0.000326,0.003215
0.009000,-2.000000,1.500000,0.121291,0.122146,0.115642,0.000855,0.005649
0.009100,-2.000000,1.500000,0.125824,0.148542,0.120496,0.022718,0.005327
0.009200,-2.000000,1.500000,0.015547,0.013291,0.014010,0.002256,0.001537
0.009300,-2.000000,1.500000,0.068530,0.070547,0.064656,0.002017,0.003874
0.009400,-2.000000,1.500000,0.012557,0.011107,0.011374,0.001450,0.001183
0.009500,-2.000000,1.500000,0.285067,0.329140,0.272671,0.044073,0.012396
0.009600,-2.000000,1.500000,0.044731,0.024250,0.041899,0.020480,0.002832
0.009700,-2.000000,1.500000,0.098918,0.088830,0.093438,0.010088,0.005479
0.009800,-2.000000,1.500000,0.042335,0.041344,0.039733,0.000991,0.002602
0.009900,-2.000000,1.500000,0.236243,0.315098,0.230066,0.078856,0.006176
0.010000,-2.000000,1.500000,0.028215,0.025161,0.025435,0.003055,0.002781
0.000100,-2.000000,1.750000,0.109237,0.108096,0.109152,0.001141,0.000085
0.000200,-2.000000,1.750000,0.009022,0.009013,0.009002,0.000009,0.000021
0.000300,-2.000000,1.750000,0.232574,0.232326,0.232225,0.000248,0.000349
0.000400,-2.000000,1.750000,1.283598,1.375044,1.282400,0.091446,0.001198
0.000500,-2.000000,1.750000,0.912714,0.939288,0.913503,0.026573,0.000789
0.000600,-2.000000,1.750000,0.001869,0.001813,0.001853,0.000056,0.000016
0.000700,-2.000000,1.750000,0.004963,0.004631,0.004918,0.000331,0.000044
0.000800,-2.000000,1.750000,0.005871,0.005673,0.005827,0.000198,0.000044
0.000900,-2.000000,1.750000,0.008858,0.008660,0.008764,0.000198,0.000094
0.001000,-2.000000,1.750000,0.003563,0.003410,0.003523,0.000153,0.000040
0.001100,-2.000000,1.750000,0.019710,0.017787,0.019425,0.001923,0.000285
0.001200,-2.000000,1.750000,0.076346,0.073197,0.075937,0.003149,0.000409
0.001300,-2.000000,1.750000,0.144758,0.140053,0.143144,0.004705,0.001615
0.001400,-2.000000,1.750000,0.039357,0.039882,0.038903,0.000525,0.000454
0.001500,-2.000000,1.750000,0.023995,0.021871,0.023607,0.002124,0.000388
0.001600,-2.000000,1.750000,0.040912,0.040805,0.040263,0.000107,0.000648
